pid,order,file_name,label,_date,object_type,source
gbby-45g261,261,gbby-45g261.jpg,GBBY 45G/261: Football Practice Scene - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g261.jpg
gbby-45g262,262,gbby-45g262.jpg,GBBY 45G/262: Football Practice Scene - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g262.jpg
gbby-45g263,263,gbby-45g263.jpg,GBBY 45G/263: Football Practice Scene - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g263.jpg
gbby-45g264,264,gbby-45g264.jpg,GBBY 45G/264: Football Practice Scene - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g264.jpg
gbby-45g265,265,gbby-45g265.jpg,GBBY 45G/265: Football Practice Scene - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g265.jpg
gbby-45g266,266,gbby-45g266.jpg,GBBY 45G/266: Football Practice Scene - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g266.jpg
gbby-45g267,267,gbby-45g267.jpg,GBBY 45G/267: Football Practice Scene (Game Scene?) - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g267.jpg
gbby-45g268,268,gbby-45g268.jpg,GBBY 45G/268: Football Practice Scene (Game Scene?) - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g268.jpg
gbby-45g269,269,gbby-45g269.jpg,GBBY 45G/269: Football Practice Scene (Game Scene?) - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g269.jpg
gbby-45g270,270,gbby-45g270.jpg,GBBY 45G/270: Football Practice Scene (Game Scene?) - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g270.jpg
gbby-45g271,271,gbby-45g271.jpg,GBBY 45G/271: Football Practice Scene (Game Scene?) - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g271.jpg
gbby-45g272,272,gbby-45g272.jpg,GBBY 45G/272: Football Practice Scene (Game Scene?) - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g272.jpg
gbby-45g273,273,gbby-45g273.jpg,GBBY 45G/273: Football Practice Scene (Game Scene?) - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g273.jpg
gbby-45g274,274,gbby-45g274.jpg,GBBY 45G/274: Football Practice Scene (Game Scene?) on Cartier Field? - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g274.jpg
gbby-45g275,275,gbby-45g275.jpg,GBBY 45G/275: Football Practice Scene (Game Scene?) - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g275.jpg
gbby-45g277,276,gbby-45g277.jpg,GBBY 45G/277: Football Practice Scene (Game Scene?) - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g277.jpg
gbby-45g278,277,gbby-45g278.jpg,GBBY 45G/278: Football Practice Scene (Game Scene?) - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g278.jpg
gbby-45g279,278,gbby-45g279.jpg,GBBY 45G/279: Football Practice Scene (Game Scene?) - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g279.jpg
gbby-45g280,279,gbby-45g280.jpg,GBBY 45G/280: Football Practice Scene (Game Scene?) - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g280.jpg
gbby-45g281,280,gbby-45g281.jpg,GBBY 45G/281: Football Practice Scene (Game Scene?) - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g281.jpg
gbby-45g282,281,gbby-45g282.jpg,GBBY 45G/282: Football Practice Scene (Game Scene?) - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g282.jpg
gbby-45g283,282,gbby-45g283.jpg,GBBY 45G/283: Football Practice Scene (Game Scene?) with Coach Heartley 'Hunk' Anderson - c1931-1933,1931-1933,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g283.jpg
gbby-45g284,283,gbby-45g284.jpg,GBBY 45G/284: Football Practice Scene (Game Scene?) - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g284.jpg
gbby-45g285,284,gbby-45g285.jpg,GBBY 45G/285: Football Crowd inside Notre Dame Stadium - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g285.jpg
gbby-45g286,285,gbby-45g286.jpg,GBBY 45G/286: Football Crowd inside Notre Dame Stadium - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g286.jpg
gbby-45g287,286,gbby-45g287.jpg,"GBBY 45G/287: Football Crowd Ticket Office at the Grand Stand, Cartier Field? - c1894",1894,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g287.jpg
gbby-45g288,287,gbby-45g288.jpg,GBBY 45G/288: Football Crowd inside Notre Dame Stadium - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g288.jpg
gbby-45g289,288,gbby-45g289.jpg,GBBY 45G/289: Football Crowd outside Notre Dame Stadium - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g289.jpg
gbby-45g290,289,gbby-45g290.jpg,GBBY 45G/290: Football Crowd at Soldier Field (Chicago) - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g290.jpg
gbby-45g291,290,gbby-45g291.jpg,GBBY 45G/291: Football Crowd at Soldier Field (Chicago) - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g291.jpg
gbby-45g292,291,gbby-45g292.jpg,GBBY 45G/292: Football Crowd at Soldier Field (Chicago) - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g292.jpg
gbby-45g293,292,gbby-45g293.jpg,GBBY 45G/293: Football Crowd at Soldier Field (Chicago) - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g293.jpg
gbby-45g294,293,gbby-45g294.jpg,GBBY 45G/294: Football Crowd at Game - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g294.jpg
gbby-45g295,294,gbby-45g295.jpg,GBBY 45G/295: Football Crowd at Game - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g295.jpg
gbby-45g296,295,gbby-45g296.jpg,GBBY 45G/296: Notre Dame Marching Band at Football Game (Soldier Field) - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g296.jpg
gbby-45g297,296,gbby-45g297.jpg,GBBY 45G/297: Band Conductor - Notre Dame Band on Football Field - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g297.jpg
gbby-45g298,297,gbby-45g298.jpg,GBBY 45G/298: Notre Dame Marching Band at Football Games - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g298.jpg
gbby-45g299,298,gbby-45g299.jpg,GBBY 45G/299: Notre Dame Football Mascot on Sidelines (Irish Setter Dog) - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g299.jpg
gbby-45g300,299,gbby-45g300.jpg,GBBY 45G/300: Football Cheerleaders - c1933,1933,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g300.jpg
gbby-45g301,300,gbby-45g301.jpg,GBBY 45G/301: Child on Notre Dame Stadium Field with Football - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g301.jpg
gbby-45g302,301,gbby-45g302.jpg,GBBY 45G/302: Monogram Club Absurdities?: Man in Gorilla Suit - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g302.jpg
gbby-45g303,302,gbby-45g303.jpg,GBBY 45G/303: Monogram Club Absurdities?: Unidentified Priest - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g303.jpg
gbby-45g304,303,gbby-45g304.jpg,"GBBY 45G/304: Fr Matthew Walsh, James Burns Commencement, Liturgy? - 1927",1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g304.jpg
gbby-45g305,304,gbby-45g305.jpg,GBBY 45G/305: Main Quad - Front of Sacred Heart Church Basilica with Snow - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g305.jpg
gbby-45g306,305,gbby-45g306.jpg,GBBY 45G/306: Commencement Speaker? in Cap and Gown - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g306.jpg
gbby-45g307,306,gbby-45g307.jpg,GBBY 45G/307: Presidents Day Ceremony - Washington Hall - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g307.jpg
gbby-45g308,307,gbby-45g308.jpg,GBBY 45G/308: Commencement - Flag Raising - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g308.jpg
gbby-45g309,308,gbby-45g309.jpg,GBBY 45G/309: Main Quad - Sacred Heart Statue - Students - Dome - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g309.jpg
gbby-45g310,309,gbby-45g310.jpg,GBBY 45G/310: Main Quad Trees: Campus Scenic with Snow - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g310.jpg
gbby-45g311,310,gbby-45g311.jpg,GBBY 45G/311: Grotto - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g311.jpg
gbby-45g312,311,gbby-45g312.jpg,GBBY 45G/312: Campus Dances - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g312.jpg
gbby-45g313,312,gbby-45g313.jpg,GBBY 45G/313: Campus Dances - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g313.jpg
gbby-45g314,313,gbby-45g314.jpg,GBBY 45G/314: Football Player: Joseph (Joe) Savoldi - c1928-1930,1928-1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g314.jpg
gbby-45g315,314,gbby-45g315.jpg,GBBY 45G/315: Football Player: Unidentified - c1920-1930s,1920-1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g315.jpg
gbby-45g316,315,gbby-45g316.jpg,GBBY 45G/316: Football Player: Donald Miller - c1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g316.jpg
gbby-45g317,316,gbby-45g317.jpg,GBBY 45G/317: Football Player: Unidentified - c1920-1930s,1920-1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g317.jpg
gbby-45g318,317,gbby-45g318.jpg,GBBY 45G/318: Football Player: Unidentified - c1920-1930s,1920-1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g318.jpg
gbby-45g319,318,gbby-45g319.jpg,GBBY 45G/319: Football Player: Unidentified - c1920-1930s,1920-1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g319.jpg
gbby-45g320,319,gbby-45g320.jpg,GBBY 45G/320: Football Player: Unidentified - c1920-1930s,1920-1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g320.jpg
gbby-45g321,320,gbby-45g321.jpg,GBBY 45G/321: Football Player: Unidentified - c1920-1930s,1920-1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g321.jpg
gbby-45g322,321,gbby-45g322.jpg,GBBY 45G/322: Football Player: Unidentified - c1920-1930s,1920-1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g322.jpg
gbby-45g323,322,gbby-45g323.jpg,GBBY 45G/323: Football Player: Unidentified - c1920-1930s,1920-1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g323.jpg
gbby-45g324,323,gbby-45g324.jpg,GBBY 45G/324: Football Player: Unidentified - c1920-1930s,1920-1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g324.jpg
gbby-45g325,324,gbby-45g325.jpg,GBBY 45G/325: Football Player: Unidentified - c1920-1930s,1920-1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g325.jpg
gbby-45g326,325,gbby-45g326.jpg,GBBY 45G/326: Football Player: Unidentified - c1920-1930s,1920-1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g326.jpg
gbby-45g327,326,gbby-45g327.jpg,GBBY 45G/327: Football Player: Unidentified - c1920-1930s,1920-1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g327.jpg
gbby-45g328,327,gbby-45g328.jpg,GBBY 45G/328: Football Player: Unidentified - c1920-1930s,1920-1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g328.jpg
gbby-45g329,328,gbby-45g329.jpg,GBBY 45G/329: Football Player: Unidentified - c1920-1930s,1920-1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g329.jpg
gbby-45g330,329,gbby-45g330.jpg,GBBY 45G/330: Football Player: Unidentified - c1920-1930s,1920-1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g330.jpg
gbby-45g331,330,gbby-45g331.jpg,GBBY 45G/331: Football Player: Harry Stuhldreher - c1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g331.jpg
gbby-45g332,331,gbby-45g332.jpg,GBBY 45G/332: Football Player: Unidentified - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g332.jpg
gbby-45g333,332,gbby-45g333.jpg,GBBY 45G/333: Football Player: Unidentified - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g333.jpg
gbby-45g334,333,gbby-45g334.jpg,GBBY 45G/334: Football Player: Edward (Eddie) White - c1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g334.jpg
gbby-45g335,334,gbby-45g335.jpg,GBBY 45G/335: Football Player: Unidentified - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g335.jpg
gbby-45g336,335,gbby-45g336.jpg,GBBY 45G/336: Football Player: Harvey Brown - c1921-1923,1921-1923,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g336.jpg
gbby-45g337,336,gbby-45g337.jpg,GBBY 45G/337: Football Player: Robert (Bob) Reagan - c1921-1923,1921-1923,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g337.jpg
gbby-45g338,337,gbby-45g338.jpg,GBBY 45G/338: Football Player: Edgar (Rip) Miller - c1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g338.jpg
gbby-45g339,338,gbby-45g339.jpg,GBBY 45G/339: Football Player: Unidentified - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g339.jpg
gbby-45g340,339,gbby-45g340.jpg,"GBBY 45G/340: Football Player: Joseph (Joe, Dutch) Bergman - c1921-1923",1921-1923,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g340.jpg
gbby-45g341,340,gbby-45g341.jpg,GBBY 45G/341: Football Player: Unidentified - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g341.jpg
gbby-45g342,341,gbby-45g342.jpg,GBBY 45G/342: Football Player: Willie (Red) Maher - c1921-1923,1921-1923,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g342.jpg
gbby-45g343,342,gbby-45g343.jpg,GBBY 45G/343: Football Player: Unidentified - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g343.jpg
gbby-45g344,343,gbby-45g344.jpg,GBBY 45G/344: Football Player: James (Jim) Crowley - c1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g344.jpg
gbby-45g345,344,gbby-45g345.jpg,GBBY 45G/345: Football Player: Harry Stuhldreher - c1922-1924,1922-1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g345.jpg
gbby-45g346,345,gbby-45g346.jpg,"GBBY 45G/346: Football Player: Thomas (Tom, Red) Hearden - c1924-1926",1924-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g346.jpg
gbby-45g347,346,gbby-45g347.jpg,GBBY 45G/347: Football Player: Unidentified - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g347.jpg
gbby-45g348,347,gbby-45g348.jpg,GBBY 45G/348: Football Player: Wayne Millner - c1933-1935,1933-1935,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g348.jpg
gbby-45g349,348,gbby-45g349.jpg,GBBY 45G/349: Football Player: Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g349.jpg
gbby-45g350,349,gbby-45g350.jpg,GBBY 45G/350: Football Player: Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g350.jpg
gbby-45g352,350,gbby-45g352.jpg,GBBY 45G/352: Football Player: Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g352.jpg
gbby-45g353,351,gbby-45g353.jpg,GBBY 45G/353: Football Player: Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g353.jpg
gbby-45g354,352,gbby-45g354.jpg,GBBY 45G/354: Football Player: Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g354.jpg
gbby-45g355,353,gbby-45g355.jpg,GBBY 45G/355: Football Player: Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g355.jpg
gbby-45g356,354,gbby-45g356.jpg,GBBY 45G/356: Football Player: Anthony (Tony) Mazziotti - c1933-1935,1933-1935,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g356.jpg
gbby-45g357,355,gbby-45g357.jpg,GBBY 45G/357: Football Player: William (Bill) Shakespeare - c1933-1935,1933-1935,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g357.jpg
gbby-45g358,356,gbby-45g358.jpg,GBBY 45G/358: Football Player: Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g358.jpg
gbby-45g359,357,gbby-45g359.jpg,GBBY 45G/359: Football: Unidentified Men in Suits - Trainers? - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g359.jpg
gbby-45g360,358,gbby-45g360.jpg,GBBY 45G/360: Football: Unidentified - Trainer and Managers? - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g360.jpg
gbby-45g361,359,gbby-45g361.jpg,GBBY 45G/361: Football Player: Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g361.jpg
gbby-45g369,360,gbby-45g369.jpg,GBBY 45G/369: Knute Rockne - on Sidelines in Wheelchair - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g369.jpg
gbby-45g370,361,gbby-45g370.jpg,GBBY 45G/370: Knute Rockne on Sidelines - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g370.jpg
gbby-45g371,362,gbby-45g371.jpg,GBBY 45G/371: Knute Rockne - watching a Football Scrimmage - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g371.jpg
gbby-45g372,363,gbby-45g372.jpg,GBBY 45G/372: Knute Rockne - watching a Football Scrimmage - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g372.jpg
gbby-45g373,364,gbby-45g373.jpg,GBBY 45G/373: Knute Rockne - watching a Football Scrimmage - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g373.jpg
gbby-45g374,365,gbby-45g374.jpg,GBBY 45G/374: Knute Rockne - watching a Football Scrimmage - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g374.jpg
gbby-45g375,366,gbby-45g375.jpg,GBBY 45G/375: Knute Rockne - watching a Football Scrimmage - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g375.jpg
gbby-45g376,367,gbby-45g376.jpg,GBBY 45G/376: Knute Rockne - watching a Football Scrimmage - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g376.jpg
gbby-45g377,368,gbby-45g377.jpg,GBBY 45G/377: Knute Rockne - at Practice - Cartier Field Stands in Background - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g377.jpg
gbby-45g378,369,gbby-45g378.jpg,GBBY 45G/378: Knute Rockne - at Practice with view of Cartier Field - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g378.jpg
gbby-45g379,370,gbby-45g379.jpg,GBBY 45G/379: Knute Rockne - at Practice with entire Team - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g379.jpg
gbby-45g380,371,gbby-45g380.jpg,GBBY 45G/380: Knute Rockne - at Practice with entire Team - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g380.jpg
gbby-45g381,372,gbby-45g381.jpg,GBBY 45G/381: Knute Rockne - at Practice with entire Team [Freshman or Sophomore Hall] - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g381.jpg
gbby-45g382,373,gbby-45g382.jpg,GBBY 45G/382: Knute Rockne - at Practice with Unidentified Players - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g382.jpg
gbby-45g383,374,gbby-45g383.jpg,GBBY 45G/383: Knute Rockne - at Practice with Joe Savoldi - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g383.jpg
gbby-45g384,375,gbby-45g384.jpg,GBBY 45G/384: Knute Rockne - at Practice with Joe Savoldi - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g384.jpg
gbby-45g385,376,gbby-45g385.jpg,GBBY 45G/385: Knute Rockne - at Practice with Unidentified Players - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g385.jpg
gbby-45g386,377,gbby-45g386.jpg,GBBY 45G/386: Knute Rockne - at Practice with Players - Coaching a Scrimmage - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g386.jpg
gbby-45g387,378,gbby-45g387.jpg,GBBY 45G/387: Knute Rockne - at Practice with Hunk Anderson (Coach) - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g387.jpg
gbby-45g388,379,gbby-45g388.jpg,GBBY 45G/388: Knute Rockne - at Practice in Coaching Tower - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g388.jpg
gbby-45g389,380,gbby-45g389.jpg,GBBY 45G/389: Knute Rockne with Babe Ruth - c1926,1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g389.jpg
gbby-45g390,381,gbby-45g390.jpg,GBBY 45G/390: Knute Rockne with unidentified Men - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g390.jpg
gbby-45g391,382,gbby-45g391.jpg,GBBY 45G/391: Knute Rockne with unidentified Men - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g391.jpg
gbby-45g392,383,gbby-45g392.jpg,"GBBY 45G/392: Christy Walsh, Fielding Yost, and Unidentified Men on a Train Platform - c1920s",1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g392.jpg
gbby-45g393,384,gbby-45g393.jpg,GBBY 45G/393: Knute Rockne with other Coaches? - Coaching School? - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g393.jpg
gbby-45g394,385,gbby-45g394.jpg,GBBY 45G/394: Knute Rockne with a boy buying a newspaper - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g394.jpg
gbby-45g395,386,gbby-45g395.jpg,GBBY 45G/395: Knute Rockne buying a newspaper - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g395.jpg
gbby-45g396,387,gbby-45g396.jpg,GBBY 45G/396: Knute Rockne as Track Coach - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g396.jpg
gbby-45g397,388,gbby-45g397.jpg,GBBY 45G/397: Knute Rockne as Track Coach - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g397.jpg
gbby-45g398,389,gbby-45g398.jpg,"GBBY 45G/398: Knute Rockne Funeral: Exterior, Sacred Heart Church Basilica - 1931",1931,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g398.jpg
gbby-45g399,390,gbby-45g399.jpg,GBBY 45G/399: Knute Rockne Funeral: Graveside Ceremony - 1931,1931,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g399.jpg
gbby-45g400,391,gbby-45g400.jpg,GBBY 45G/400: Baseball Player - Posed Action - Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g400.jpg
gbby-45g401,392,gbby-45g401.jpg,GBBY 45G/401: Baseball Player - Posed Action - Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g401.jpg
gbby-45g402,393,gbby-45g402.jpg,GBBY 45G/402: Baseball Player - Posed Action - Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g402.jpg
gbby-45g403,394,gbby-45g403.jpg,GBBY 45G/403: Baseball Player - Posed Action - Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g403.jpg
gbby-45g404,395,gbby-45g404.jpg,GBBY 45G/404: Baseball Player - Posed Action - Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g404.jpg
gbby-45g405,396,gbby-45g405.jpg,GBBY 45G/405: Baseball Player - Posed Action - Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g405.jpg
gbby-45g406,397,gbby-45g406.jpg,GBBY 45G/406: Baseball Player - Posed Action - Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g406.jpg
gbby-45g407,398,gbby-45g407.jpg,GBBY 45G/407: Baseball Player - Posed Action - Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g407.jpg
gbby-45g408,399,gbby-45g408.jpg,GBBY 45G/408: Baseball Player - Posed Action - Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g408.jpg
gbby-45g409,400,gbby-45g409.jpg,GBBY 45G/409: Baseball Player - Posed Action - Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g409.jpg
gbby-45g410,401,gbby-45g410.jpg,GBBY 45G/410: Baseball Player - Posed Action - Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g410.jpg
gbby-45g411,402,gbby-45g411.jpg,GBBY 45G/411: Baseball Player - Posed Action - Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g411.jpg
gbby-45g412,403,gbby-45g412.jpg,GBBY 45G/412: Baseball Player - Posed Action - Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g412.jpg
gbby-45g413,404,gbby-45g413.jpg,GBBY 45G/413: Baseball Player - Posed Action - Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g413.jpg
gbby-45g414,405,gbby-45g414.jpg,GBBY 45G/414: Baseball Player - Posed Action - Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g414.jpg
gbby-45g415,406,gbby-45g415.jpg,GBBY 45G/415: Baseball Player - Posed Action - Unidentified - c1930s,1930s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-45g415.jpg
